"tagrelID","obs_foID","opeID","vesselCode","Subarea","Lat_release","Lon_release","Dat_release","tagFate","tagrel1Type","tagrel1Colour","tagrel1Number","tagrel1Wording","tagrel2Type","tagrel2Colour","tagrel2Number","tagrel2Wording","Length_release","Weight_release","Sex_release","src","datasetID","Season","MU","tag_code_1","tag_code_2","Est_weigth_release"
535,"O11540","H53278",10668,"3b",-44.9167,42.2,2021-12-17 11:10:00,"Released",NA,NA,"651051","A",NA,NA,"651052","A",66,NA,NA,"OBS",182,2022,"DC","NA+NA+651051+A","NA+NA+651052+A",2.62653123698064
536,"O11540","H53278",10668,"3b",-44.9167,42.2,2021-12-17 11:10:00,"Released",NA,NA,"651051","A",NA,NA,"651052","A",66,NA,NA,"OBS",182,2022,"DC","NA+NA+651051+A","NA+NA+651052+A",2.62653123698064
537,"O11540","H53278",10668,"3b",-44.9167,42.2,2021-12-17 11:10:00,"Released",NA,NA,"651051","A",NA,NA,"651052","A",66,NA,NA,"OBS",182,2022,"DC","NA+NA+651051+A","NA+NA+651052+A",2.62653123698064
538,"O11540","H53278",10668,"3b",-44.9167,42.2,2021-12-17 11:10:00,"Released",NA,NA,"651051","A",NA,NA,"651052","A",66,NA,NA,"OBS",182,2022,"DC","NA+NA+651051+A","NA+NA+651052+A",2.62653123698064
539,"O11540","H53278",10668,"3b",-44.9167,42.2,2021-12-17 11:10:00,"Released",NA,NA,"651051","A",NA,NA,"651052","A",66,NA,NA,"OBS",182,2022,"DC","NA+NA+651051+A","NA+NA+651052+A",2.62653123698064
540,"O11540","H53278",10668,"3b",-44.9167,42.2,2021-12-17 11:10:00,"Released",NA,NA,"651051","A",NA,NA,"651052","A",66,NA,NA,"OBS",182,2022,"DC","NA+NA+651051+A","NA+NA+651052+A",2.62653123698064
541,"O11540","H53278",10668,"3b",-44.9167,42.2,2021-12-17 11:10:00,"Released",NA,NA,"651051","A",NA,NA,"651052","A",66,NA,NA,"OBS",182,2022,"DC","NA+NA+651051+A","NA+NA+651052+A",2.62653123698064
542,"O11540","H53278",10668,"3b",-44.9167,42.2,2021-12-17 11:10:00,"Released",NA,NA,"651051","A",NA,NA,"651052","A",66,NA,NA,"OBS",182,2022,"DC","NA+NA+651051+A","NA+NA+651052+A",2.62653123698064
543,"O11540","H53278",10668,"3b",-44.9167,42.2,2021-12-17 11:10:00,"Released",NA,NA,"651051","A",NA,NA,"651052","A",66,NA,NA,"OBS",182,2022,"DC","NA+NA+651051+A","NA+NA+651052+A",2.62653123698064
544,"O11540","H53278",10668,"3b",-44.9167,42.2,2021-12-17 11:10:00,"Released",NA,NA,"651051","A",NA,NA,"651052","A",66,NA,NA,"OBS",182,2022,"DC","NA+NA+651051+A","NA+NA+651052+A",2.62653123698064
545,"O11540","H53278",10668,"3b",-44.9167,42.2,2021-12-17 11:10:00,"Released",NA,NA,"651051","A",NA,NA,"651052","A",66,NA,NA,"OBS",182,2022,"DC","NA+NA+651051+A","NA+NA+651052+A",2.62653123698064
546,"O11540","H53278",10668,"3b",-44.9167,42.2,2021-12-17 11:10:00,"Released",NA,NA,"651051","A",NA,NA,"651052","A",66,NA,NA,"OBS",182,2022,"DC","NA+NA+651051+A","NA+NA+651052+A",2.62653123698064
547,"O11540","H53278",10668,"3b",-44.9167,42.2,2021-12-17 11:10:00,"Released",NA,NA,"651051","A",NA,NA,"651052","A",66,NA,NA,"OBS",182,2022,"DC","NA+NA+651051+A","NA+NA+651052+A",2.62653123698064
548,"O11542","H53280",10668,"3b",-44.57,41.8683,2021-12-17 17:40:00,"Released",NA,NA,"651097","A",NA,NA,"651098","A",63,NA,NA,"OBS",182,2022,"DC","NA+NA+651097+A","NA+NA+651098+A",2.24321646308712
549,"O11542","H53280",10668,"3b",-44.57,41.8683,2021-12-17 17:40:00,"Released",NA,NA,"651097","A",NA,NA,"651098","A",63,NA,NA,"OBS",182,2022,"DC","NA+NA+651097+A","NA+NA+651098+A",2.24321646308712
550,"O11542","H53280",10668,"3b",-44.57,41.8683,2021-12-17 17:40:00,"Released",NA,NA,"651097","A",NA,NA,"651098","A",63,NA,NA,"OBS",182,2022,"DC","NA+NA+651097+A","NA+NA+651098+A",2.24321646308712
551,"O11542","H53280",10668,"3b",-44.57,41.8683,2021-12-17 17:40:00,"Released",NA,NA,"651097","A",NA,NA,"651098","A",63,NA,NA,"OBS",182,2022,"DC","NA+NA+651097+A","NA+NA+651098+A",2.24321646308712
552,"O11542","H53280",10668,"3b",-44.57,41.8683,2021-12-17 17:40:00,"Released",NA,NA,"651097","A",NA,NA,"651098","A",63,NA,NA,"OBS",182,2022,"DC","NA+NA+651097+A","NA+NA+651098+A",2.24321646308712
553,"O11542","H53280",10668,"3b",-44.57,41.8683,2021-12-17 17:40:00,"Released",NA,NA,"651097","A",NA,NA,"651098","A",63,NA,NA,"OBS",182,2022,"DC","NA+NA+651097+A","NA+NA+651098+A",2.24321646308712
554,"O11542","H53280",10668,"3b",-44.57,41.8683,2021-12-17 17:40:00,"Released",NA,NA,"651097","A",NA,NA,"651098","A",63,NA,NA,"OBS",182,2022,"DC","NA+NA+651097+A","NA+NA+651098+A",2.24321646308712
555,"O11542","H53280",10668,"3b",-44.57,41.8683,2021-12-17 17:40:00,"Released",NA,NA,"651097","A",NA,NA,"651098","A",63,NA,NA,"OBS",182,2022,"DC","NA+NA+651097+A","NA+NA+651098+A",2.24321646308712
556,"O11542","H53280",10668,"3b",-44.57,41.8683,2021-12-17 17:40:00,"Released",NA,NA,"651097","A",NA,NA,"651098","A",63,NA,NA,"OBS",182,2022,"DC","NA+NA+651097+A","NA+NA+651098+A",2.24321646308712
557,"O11542","H53280",10668,"3b",-44.57,41.8683,2021-12-17 17:40:00,"Released",NA,NA,"651097","A",NA,NA,"651098","A",63,NA,NA,"OBS",182,2022,"DC","NA+NA+651097+A","NA+NA+651098+A",2.24321646308712
558,"O11542","H53280",10668,"3b",-44.57,41.8683,2021-12-17 17:40:00,"Released",NA,NA,"651097","A",NA,NA,"651098","A",63,NA,NA,"OBS",182,2022,"DC","NA+NA+651097+A","NA+NA+651098+A",2.24321646308712
576,"O11544","H53282",10668,"3b",-43.59,41.8,2021-12-18 02:05:00,"Released",NA,NA,"651158","A",NA,NA,"651159","A",60,NA,NA,"OBS",182,2022,"SIR","NA+NA+651158+A","NA+NA+651159+A",2.15425749222866
577,"O11544","H53282",10668,"3b",-43.59,41.8,2021-12-18 02:05:00,"Released",NA,NA,"651158","A",NA,NA,"651159","A",60,NA,NA,"OBS",182,2022,"SIR","NA+NA+651158+A","NA+NA+651159+A",2.15425749222866
578,"O11544","H53282",10668,"3b",-43.59,41.8,2021-12-18 02:05:00,"Released",NA,NA,"651158","A",NA,NA,"651159","A",60,NA,NA,"OBS",182,2022,"SIR","NA+NA+651158+A","NA+NA+651159+A",2.15425749222866
579,"O11544","H53282",10668,"3b",-43.59,41.8,2021-12-18 02:05:00,"Released",NA,NA,"651158","A",NA,NA,"651159","A",60,NA,NA,"OBS",182,2022,"SIR","NA+NA+651158+A","NA+NA+651159+A",2.15425749222866
580,"O11544","H53282",10668,"3b",-43.59,41.8,2021-12-18 02:05:00,"Released",NA,NA,"651158","A",NA,NA,"651159","A",60,NA,NA,"OBS",182,2022,"SIR","NA+NA+651158+A","NA+NA+651159+A",2.15425749222866
581,"O11544","H53282",10668,"3b",-43.59,41.8,2021-12-18 02:05:00,"Released",NA,NA,"651158","A",NA,NA,"651159","A",60,NA,NA,"OBS",182,2022,"SIR","NA+NA+651158+A","NA+NA+651159+A",2.15425749222866
582,"O11544","H53282",10668,"3b",-43.59,41.8,2021-12-18 02:05:00,"Released",NA,NA,"651158","A",NA,NA,"651159","A",60,NA,NA,"OBS",182,2022,"SIR","NA+NA+651158+A","NA+NA+651159+A",2.15425749222866
583,"O11544","H53282",10668,"3b",-43.59,41.8,2021-12-18 02:05:00,"Released",NA,NA,"651158","A",NA,NA,"651159","A",60,NA,NA,"OBS",182,2022,"SIR","NA+NA+651158+A","NA+NA+651159+A",2.15425749222866
584,"O11544","H53282",10668,"3b",-43.59,41.8,2021-12-18 02:05:00,"Released",NA,NA,"651158","A",NA,NA,"651159","A",60,NA,NA,"OBS",182,2022,"SIR","NA+NA+651158+A","NA+NA+651159+A",2.15425749222866
585,"O11544","H53282",10668,"3b",-43.59,41.8,2021-12-18 02:05:00,"Released",NA,NA,"651158","A",NA,NA,"651159","A",60,NA,NA,"OBS",182,2022,"SIR","NA+NA+651158+A","NA+NA+651159+A",2.15425749222866
586,"O11544","H53282",10668,"3b",-43.59,41.8,2021-12-18 02:05:00,"Released",NA,NA,"651158","A",NA,NA,"651159","A",60,NA,NA,"OBS",182,2022,"SIR","NA+NA+651158+A","NA+NA+651159+A",2.15425749222866
587,"O11544","H53282",10668,"3b",-43.59,41.8,2021-12-18 02:05:00,"Released",NA,NA,"651158","A",NA,NA,"651159","A",60,NA,NA,"OBS",182,2022,"SIR","NA+NA+651158+A","NA+NA+651159+A",2.15425749222866
559,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
560,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
561,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
562,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
563,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
564,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
565,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
566,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
567,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
568,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
569,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
570,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
571,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
572,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
573,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
574,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
575,"O11545","H53283",10668,"3b",-43.4683,41.8417,2021-12-18 03:30:00,"Released",NA,NA,"651121","A",NA,NA,"651123","A",55,NA,NA,"OBS",182,2022,"SIR","NA+NA+651121+A","NA+NA+651123+A",1.62442095504277
603,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
604,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
605,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
606,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
607,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
608,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
609,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
610,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
611,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
612,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
613,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
614,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
615,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
616,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
617,"O11546","H53284",10668,"3b",-43.605,41.1833,2021-12-18 08:40:00,"Released",NA,NA,"651216","A",NA,NA,"651217","A",83,NA,NA,"OBS",182,2022,"SIR","NA+NA+651216+A","NA+NA+651217+A",6.17323109446466
588,"O11547","H53285",10668,"3b",-43.6433,41.1233,2021-12-18 10:10:00,"Released",NA,NA,"651184","A",NA,NA,"651185","A",65,NA,NA,"OBS",182,2022,"SIR","NA+NA+651184+A","NA+NA+651185+A",2.79304405460396
589,"O11547","H53285",10668,"3b",-43.6433,41.1233,2021-12-18 10:10:00,"Released",NA,NA,"651184","A",NA,NA,"651185","A",65,NA,NA,"OBS",182,2022,"SIR","NA+NA+651184+A","NA+NA+651185+A",2.79304405460396
590,"O11547","H53285",10668,"3b",-43.6433,41.1233,2021-12-18 10:10:00,"Released",NA,NA,"651184","A",NA,NA,"651185","A",65,NA,NA,"OBS",182,2022,"SIR","NA+NA+651184+A","NA+NA+651185+A",2.79304405460396
591,"O11547","H53285",10668,"3b",-43.6433,41.1233,2021-12-18 10:10:00,"Released",NA,NA,"651184","A",NA,NA,"651185","A",65,NA,NA,"OBS",182,2022,"SIR","NA+NA+651184+A","NA+NA+651185+A",2.79304405460396
592,"O11547","H53285",10668,"3b",-43.6433,41.1233,2021-12-18 10:10:00,"Released",NA,NA,"651184","A",NA,NA,"651185","A",65,NA,NA,"OBS",182,2022,"SIR","NA+NA+651184+A","NA+NA+651185+A",2.79304405460396
593,"O11547","H53285",10668,"3b",-43.6433,41.1233,2021-12-18 10:10:00,"Released",NA,NA,"651184","A",NA,NA,"651185","A",65,NA,NA,"OBS",182,2022,"SIR","NA+NA+651184+A","NA+NA+651185+A",2.79304405460396
594,"O11547","H53285",10668,"3b",-43.6433,41.1233,2021-12-18 10:10:00,"Released",NA,NA,"651184","A",NA,NA,"651185","A",65,NA,NA,"OBS",182,2022,"SIR","NA+NA+651184+A","NA+NA+651185+A",2.79304405460396
595,"O11547","H53285",10668,"3b",-43.6433,41.1233,2021-12-18 10:10:00,"Released",NA,NA,"651184","A",NA,NA,"651185","A",65,NA,NA,"OBS",182,2022,"SIR","NA+NA+651184+A","NA+NA+651185+A",2.79304405460396
596,"O11548","H53286",10668,"3b",-43.7533,41.0583,2021-12-18 11:40:00,"Released",NA,NA,"651202","A",NA,NA,"651203","A",73,NA,NA,"OBS",182,2022,"SIR","NA+NA+651202+A","NA+NA+651203+A",4.07027238375231
597,"O11548","H53286",10668,"3b",-43.7533,41.0583,2021-12-18 11:40:00,"Released",NA,NA,"651202","A",NA,NA,"651203","A",73,NA,NA,"OBS",182,2022,"SIR","NA+NA+651202+A","NA+NA+651203+A",4.07027238375231
598,"O11548","H53286",10668,"3b",-43.7533,41.0583,2021-12-18 11:40:00,"Released",NA,NA,"651202","A",NA,NA,"651203","A",73,NA,NA,"OBS",182,2022,"SIR","NA+NA+651202+A","NA+NA+651203+A",4.07027238375231
599,"O11548","H53286",10668,"3b",-43.7533,41.0583,2021-12-18 11:40:00,"Released",NA,NA,"651202","A",NA,NA,"651203","A",73,NA,NA,"OBS",182,2022,"SIR","NA+NA+651202+A","NA+NA+651203+A",4.07027238375231
600,"O11548","H53286",10668,"3b",-43.7533,41.0583,2021-12-18 11:40:00,"Released",NA,NA,"651202","A",NA,NA,"651203","A",73,NA,NA,"OBS",182,2022,"SIR","NA+NA+651202+A","NA+NA+651203+A",4.07027238375231
601,"O11548","H53286",10668,"3b",-43.7533,41.0583,2021-12-18 11:40:00,"Released",NA,NA,"651202","A",NA,NA,"651203","A",73,NA,NA,"OBS",182,2022,"SIR","NA+NA+651202+A","NA+NA+651203+A",4.07027238375231
602,"O11548","H53286",10668,"3b",-43.7533,41.0583,2021-12-18 11:40:00,"Released",NA,NA,"651202","A",NA,NA,"651203","A",73,NA,NA,"OBS",182,2022,"SIR","NA+NA+651202+A","NA+NA+651203+A",4.07027238375231
644,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
645,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
646,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
647,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
648,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
649,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
650,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
651,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
652,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
653,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
654,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
655,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
656,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
657,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
658,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
659,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
660,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
661,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
662,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
663,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
664,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
665,"O11549","H53287",10668,"3b",-43.9667,41.6867,2021-12-21 00:05:00,"Released",NA,NA,"651302","A",NA,NA,"651303","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651302+A","NA+NA+651303+A",4.638412800727
618,"O11550","H53288",10668,"3b",-43.9367,41.6967,2021-12-21 01:45:00,"Released",NA,NA,"651247","A",NA,NA,"651248","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651247+A","NA+NA+651248+A",4.638412800727
619,"O11550","H53288",10668,"3b",-43.9367,41.6967,2021-12-21 01:45:00,"Released",NA,NA,"651247","A",NA,NA,"651248","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651247+A","NA+NA+651248+A",4.638412800727
620,"O11550","H53288",10668,"3b",-43.9367,41.6967,2021-12-21 01:45:00,"Released",NA,NA,"651247","A",NA,NA,"651248","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651247+A","NA+NA+651248+A",4.638412800727
621,"O11550","H53288",10668,"3b",-43.9367,41.6967,2021-12-21 01:45:00,"Released",NA,NA,"651247","A",NA,NA,"651248","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651247+A","NA+NA+651248+A",4.638412800727
622,"O11550","H53288",10668,"3b",-43.9367,41.6967,2021-12-21 01:45:00,"Released",NA,NA,"651247","A",NA,NA,"651248","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651247+A","NA+NA+651248+A",4.638412800727
623,"O11550","H53288",10668,"3b",-43.9367,41.6967,2021-12-21 01:45:00,"Released",NA,NA,"651247","A",NA,NA,"651248","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651247+A","NA+NA+651248+A",4.638412800727
624,"O11550","H53288",10668,"3b",-43.9367,41.6967,2021-12-21 01:45:00,"Released",NA,NA,"651247","A",NA,NA,"651248","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651247+A","NA+NA+651248+A",4.638412800727
625,"O11550","H53288",10668,"3b",-43.9367,41.6967,2021-12-21 01:45:00,"Released",NA,NA,"651247","A",NA,NA,"651248","A",76,NA,NA,"OBS",182,2022,"SIR","NA+NA+651247+A","NA+NA+651248+A",4.638412800727
